ms,sample,dist,rx_power,fp_power,clock_ppm,score,nlos,peak_fp,fp_conf,sts,iax,iay,iaz,rax,ray,raz,resp_acq_ms,init_acq_ms,resp_profile_opt,init_profile_opt,igx,igy,igz,rgx,rgy,rgz,valid,dist_filt,dist_smooth
34887,14451,0.62,-70.0,-71.7,-1.06,4,7,1.64,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,5,6,-2,1,0.59,0.59
34889,14452,0.56,-73.6,-76.4,-1.24,4,7,2.02,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,5,6,-2,1,0.59,0.59
34891,14453,0.52,-70.1,-72.1,-1.18,4,6,2.64,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,5,6,-2,1,0.59,0.59
34893,14454,0.58,-78.8,-81.9,-0.97,4,7,2.06,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,5,2,0,1,0.58,0.59
34896,14455,0.64,-70.3,-72.3,-1.00,4,7,2.03,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,3,2,0,1,0.58,0.59
34898,14456,0.56,-70.3,-73.3,-1.10,4,7,2.02,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,3,2,0,1,0.56,0.59
34900,14457,0.56,-70.1,-72.3,-1.12,4,7,2.28,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,3,2,0,1,0.56,0.59
34902,14458,0.55,-70.0,-71.7,-1.09,4,7,1.77,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,3,2,0,1,0.56,0.59
34904,14459,0.64,-70.1,-72.4,-1.09,4,7,2.05,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,3,2,0,1,0.56,0.58
34907,14460,0.60,-70.1,-71.9,-1.13,4,7,1.66,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,3,2,0,1,0.56,0.58
34909,14461,0.59,-73.6,-75.4,-1.16,4,7,1.94,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,3,2,0,1,0.59,0.58
34911,14462,0.60,-79.0,-81.3,-1.16,4,7,1.30,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,3,2,0,1,0.60,0.58
34926,14463,0.59,-70.3,-72.0,-1.04,4,6,2.70,0,0,0,0,0,-15,8,1034,1,1,35,35,0,0,0,2,-1,2,1,0.60,0.59
34928,14464,0.54,-70.3,-72.1,-1.12,4,6,2.72,0,0,0,0,0,-14,8,1033,1,1,35,35,0,0,0,2,-1,2,1,0.59,0.59
34930,14465,0.58,-73.7,-76.5,-1.10,4,7,2.06,0,0,0,0,0,-14,8,1033,1,1,35,35,0,0,0,2,-1,2,1,0.59,0.59
34933,14466,0.60,-70.1,-72.2,-1.01,4,6,2.42,0,0,0,0,0,-14,8,1033,1,1,35,35,0,0,0,2,-1,2,1,0.59,0.59
34935,14467,0.61,-70.3,-71.7,-1.12,4,7,1.70,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,-4,0,1,0.59,0.59
34937,14468,0.61,-73.7,-75.5,-1.18,4,7,0.97,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,-4,0,1,0.60,0.59
34939,14469,0.59,-70.1,-71.9,-1.13,4,7,1.69,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,-4,0,1,0.60,0.59
34942,14470,0.56,-70.1,-72.7,-1.10,4,7,2.06,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,-4,0,1,0.60,0.59
34944,14471,0.55,-70.1,-72.0,-1.15,4,7,1.63,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,-4,0,1,0.59,0.59
34946,14472,0.58,-73.6,-76.5,-1.04,4,7,2.02,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,-4,0,1,0.58,0.59
34948,14473,0.59,-73.6,-75.7,-1.10,4,7,2.27,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,-4,0,1,0.58,0.59
34951,14474,0.57,-70.1,-71.8,-1.15,4,7,1.83,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,-4,0,1,0.57,0.59
34953,14475,0.55,-78.8,-81.3,-1.09,4,7,2.34,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,-4,0,1,0.57,0.59
34955,14476,0.65,-70.1,-71.9,-1.09,4,7,1.70,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,2,-1,-1,1,0.58,0.59
34957,14477,0.59,-73.6,-76.3,-0.97,4,7,2.09,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,2,-1,-1,1,0.59,0.59
34959,14478,0.59,-78.8,-81.0,-1.04,4,6,2.61,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,2,-1,-1,1,0.59,0.59
34962,14479,0.59,-70.3,-71.9,-1.04,4,7,1.91,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,2,-1,-1,1,0.59,0.59
34964,14480,0.59,-78.8,-81.3,-1.07,4,6,2.42,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,2,-1,-1,1,0.59,0.59
34966,14481,0.57,-73.6,-75.5,-1.10,4,7,1.83,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,2,-1,-1,1,0.59,0.59
34968,14482,0.57,-73.5,-75.9,-1.13,4,7,2.16,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,2,-1,-1,1,0.59,0.59
34971,14483,0.53,-70.1,-72.1,-1.22,4,7,1.69,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,2,-1,-1,1,0.57,0.59
34973,14484,0.61,-70.1,-71.9,-1.10,4,7,1.95,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,4,5,2,1,0.57,0.59
34975,14485,0.65,-70.1,-71.7,-1.12,4,7,1.97,0,0,0,0,0,-15,7,1035,1,1,35,35,0,0,0,4,5,2,1,0.57,0.59
34977,14486,0.60,-73.6,-75.4,-1.06,4,7,1.91,0,0,0,0,0,-15,7,1035,1,1,35,35,0,0,0,4,5,2,1,0.60,0.59
34980,14487,0.56,-78.7,-81.1,-1.04,4,7,1.31,0,0,0,0,0,-15,7,1035,1,1,35,35,0,0,0,4,5,2,1,0.60,0.59
34982,14488,0.55,-70.1,-71.9,-1.12,4,7,1.73,0,0,0,0,0,-15,7,1035,1,1,35,35,0,0,0,4,5,2,1,0.60,0.59
34984,14489,0.58,-73.5,-76.1,-1.09,4,7,2.27,0,0,0,0,0,-15,7,1035,1,1,35,35,0,0,0,4,5,2,1,0.58,0.59
34986,14490,0.65,-70.3,-72.3,-1.10,4,7,1.66,0,0,0,0,0,-15,7,1035,1,1,35,35,0,0,0,4,5,2,1,0.58,0.59
34988,14491,0.61,-70.4,-72.0,-1.13,4,7,1.91,0,0,0,0,0,-15,7,1035,1,1,35,35,0,0,0,4,5,2,1,0.58,0.59
34991,14492,0.64,-70.1,-71.9,-0.98,4,7,1.31,0,0,0,0,0,-15,7,1035,1,1,35,35,0,0,0,4,5,2,1,0.61,0.59
34993,14493,0.57,-70.3,-72.8,-1.06,4,7,2.16,0,0,0,0,0,-15,7,1034,1,1,35,35,0,0,0,6,3,-1,1,0.61,0.59
34995,14494,0.53,-70.3,-72.2,-1.07,4,6,2.64,0,0,0,0,0,-16,7,1034,1,1,35,35,0,0,0,6,3,-1,1,0.61,0.59
34997,14495,0.63,-70.1,-71.6,-1.03,4,7,1.72,0,0,0,0,0,-16,7,1034,1,1,35,35,0,0,0,6,3,-1,1,0.61,0.59
35000,14496,0.60,-78.8,-81.2,-1.00,4,7,1.30,0,0,0,0,0,-16,7,1034,1,1,35,35,0,0,0,6,3,-1,1,0.60,0.59
35002,14497,0.61,-70.0,-71.7,-1.04,4,7,1.81,0,0,0,0,0,-16,7,1034,1,1,35,35,0,0,0,6,3,-1,1,0.60,0.59
35004,14498,0.60,-70.4,-72.0,-1.10,4,7,0.95,0,0,0,0,0,-16,7,1034,1,1,35,35,0,0,0,6,3,-1,1,0.60,0.59
35006,14499,0.53,-70.3,-72.0,-1.09,4,7,1.80,0,0,0,0,0,-16,7,1034,1,1,35,35,0,0,0,6,3,-1,1,0.60,0.59
35008,14500,0.61,-70.1,-71.6,-1.19,4,7,1.83,0,0,0,0,0,-16,7,1034,1,1,35,35,0,0,0,6,3,-1,1,0.60,0.59
35011,14501,0.55,-78.8,-81.1,-1.13,4,6,2.61,0,0,0,0,0,-16,7,1034,1,1,35,35,0,0,0,6,3,-1,1,0.60,0.59
35013,14502,0.63,-70.1,-71.8,-1.01,4,7,1.92,0,0,0,0,0,-14,10,1034,1,1,35,35,0,0,0,4,0,3,1,0.60,0.59
35015,14503,0.54,-70.3,-72.4,-1.15,4,6,2.36,0,0,0,0,0,-14,10,1034,1,1,35,35,0,0,0,4,0,3,1,0.55,0.59
35017,14504,0.56,-78.8,-80.8,-1.10,4,7,1.94,0,0,0,0,0,-14,10,1034,1,1,35,35,0,0,0,4,0,3,1,0.56,0.59
35020,14505,0.62,-73.7,-75.4,-1.18,4,7,0.92,0,0,0,0,0,-14,10,1034,1,1,35,35,0,0,0,4,0,3,1,0.56,0.59
35022,14506,0.61,-70.4,-72.3,-1.04,4,7,1.67,0,0,0,0,0,-14,10,1034,1,1,35,35,0,0,0,4,0,3,1,0.61,0.59
35024,14507,0.57,-70.1,-71.8,-1.06,4,7,1.97,0,0,0,0,0,-14,10,1034,1,1,35,35,0,0,0,4,0,3,1,0.57,0.59
35026,14508,0.51,-78.6,-80.9,-1.18,4,7,1.64,0,0,0,0,0,-14,10,1034,1,1,35,35,0,0,0,4,0,3,1,0.57,0.59
35029,14509,0.58,-73.6,-75.4,-1.07,4,7,1.97,0,0,0,0,0,-14,10,1034,1,1,35,35,0,0,0,4,0,3,1,0.58,0.59
35031,14510,0.63,-70.3,-71.9,-1.09,4,7,1.95,0,0,0,0,0,-14,10,1034,1,1,35,35,0,0,0,4,0,3,1,0.58,0.59
35033,14511,0.61,-70.3,-72.0,-1.04,4,7,1.86,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,2,-2,1,0.58,0.59
35035,14512,0.59,-78.8,-81.4,-1.10,4,7,2.20,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,2,-2,1,0.59,0.59
35037,14513,0.54,-70.3,-72.1,-1.12,4,7,1.67,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,2,-2,1,0.59,0.59
35040,14514,0.60,-78.8,-81.4,-0.94,4,7,2.17,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,2,-2,1,0.60,0.59
35042,14515,0.57,-78.9,-81.1,-1.13,4,7,1.44,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,2,-2,1,0.59,0.59
35044,14516,0.59,-73.6,-75.4,-1.03,4,7,2.00,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,2,-2,1,0.59,0.59
35046,14517,0.63,-70.1,-72.1,-1.10,4,6,2.39,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,2,-2,1,0.59,0.59
35049,14518,0.57,-78.8,-80.8,-1.01,4,7,1.97,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,2,-2,1,0.59,0.59
35051,14519,0.63,-73.8,-75.6,-1.12,4,7,0.94,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,2,-2,1,0.59,0.59
35053,14520,0.61,-70.1,-71.8,-1.10,4,7,1.67,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,-1,1,1,0.61,0.59
35055,14521,0.56,-73.6,-76.3,-1.09,4,7,2.11,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,-1,1,1,0.61,0.59
35057,14522,0.60,-70.4,-72.3,-1.12,4,7,1.64,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,-1,1,1,0.60,0.59
35060,14523,0.61,-70.3,-71.8,-1.21,4,7,1.88,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,-1,1,1,0.61,0.59
35062,14524,0.56,-78.7,-81.1,-1.16,4,6,2.52,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,-1,1,1,0.60,0.59
35064,14525,0.61,-70.3,-72.0,-1.10,4,7,1.88,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,-1,1,1,0.60,0.59
35066,14526,0.56,-70.3,-72.5,-1.04,4,7,2.34,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,-1,1,1,0.60,0.59
35082,14527,0.56,-78.8,-81.1,-1.15,4,6,2.39,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,1,-1,1,1,0.56,0.59
35084,14528,0.65,-70.3,-72.0,-1.10,4,7,1.89,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,0,1,1,0.56,0.59
35086,14529,0.63,-70.1,-71.9,-1.03,4,7,1.64,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,0,1,1,0.61,0.59
35088,14530,0.58,-70.3,-72.7,-0.98,4,7,2.30,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,0,1,1,0.58,0.59
35090,14531,0.55,-70.1,-72.0,-1.04,4,6,2.75,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,4,0,1,1,0.58,0.59
35092,14532,0.58,-73.6,-76.2,-1.15,4,7,2.08,0,0,0,0,0,-16,9,1034,1,1,35,35,0,0,0,-1,0,5,1,0.58,0.59
35095,14533,0.59,-78.7,-81.0,-1.16,4,6,2.61,0,0,0,0,0,-16,9,1034,1,1,35,35,0,0,0,-1,0,5,1,0.58,0.59
35097,14534,0.58,-70.3,-73.0,-0.97,4,7,2.06,0,0,0,0,0,-16,9,1034,1,1,35,35,0,0,0,-1,0,5,1,0.58,0.59
35099,14535,0.65,-70.3,-72.3,-1.12,4,7,1.31,0,0,0,0,0,-16,9,1034,1,1,35,35,0,0,0,-1,0,5,1,0.58,0.59
35101,14536,0.56,-70.3,-72.0,-1.06,4,7,1.86,0,0,0,0,0,-16,9,1034,1,1,35,35,0,0,0,-1,0,5,1,0.58,0.59
35104,14537,0.55,-70.3,-72.4,-1.10,4,7,2.33,0,0,0,0,0,-16,9,1034,1,1,35,35,0,0,0,-1,0,5,1,0.58,0.59
35106,14538,0.53,-70.4,-72.2,-1.13,4,7,1.70,0,0,0,0,0,-16,9,1034,1,1,35,35,0,0,0,-1,0,5,1,0.56,0.59
35108,14539,0.57,-70.3,-72.8,-1.04,4,7,2.25,0,0,0,0,0,-16,9,1034,1,1,35,35,0,0,0,-1,0,5,1,0.56,0.59
35110,14540,0.57,-78.8,-81.1,-1.06,4,7,1.56,0,0,0,0,0,-16,9,1034,1,1,35,35,0,0,0,-1,0,5,1,0.56,0.58
35113,14541,0.61,-70.3,-72.0,-1.04,4,7,1.94,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,-1,2,1,0.57,0.58
35115,14542,0.70,-70.3,-72.5,-1.13,4,7,1.25,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,-1,2,1,0.57,0.58
35117,14543,0.56,-70.3,-72.0,-1.07,4,7,1.86,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,-1,2,1,0.57,0.58
35119,14544,0.57,-73.9,-76.2,-1.04,4,7,2.23,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,-1,2,1,0.57,0.58
35121,14545,0.54,-73.7,-75.6,-1.15,4,7,1.75,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,-1,2,1,0.57,0.58
35124,14546,0.59,-70.3,-72.8,-1.18,4,7,2.05,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,-1,2,1,0.57,0.58
35126,14547,0.58,-70.3,-71.9,-1.16,4,7,1.38,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,-1,2,1,0.57,0.58
35128,14548,0.62,-70.1,-71.9,-1.09,4,7,1.98,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,-1,2,1,0.58,0.58
35130,14549,0.62,-73.6,-75.9,-1.07,4,7,1.31,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,-1,2,1,0.59,0.58
35133,14550,0.57,-70.4,-72.1,-0.94,4,6,2.86,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,3,0,-1,1,0.59,0.58
35135,14551,0.56,-70.3,-72.6,-0.95,4,6,2.42,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,3,0,-1,1,0.58,0.58
35137,14552,0.61,-70.1,-71.8,-1.19,4,7,1.52,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,3,0,-1,1,0.61,0.58
35139,14553,0.61,-70.3,-71.9,-1.12,4,7,2.00,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,3,0,-1,1,0.61,0.58
35141,14554,0.67,-70.1,-72.1,-1.13,4,7,1.48,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,3,0,-1,1,0.61,0.59
35144,14555,0.55,-70.3,-72.0,-1.09,4,7,1.95,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,3,0,-1,1,0.61,0.59
35146,14556,0.59,-70.3,-72.4,-1.10,4,7,2.27,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,3,0,-1,1,0.61,0.59
35148,14557,0.62,-70.3,-71.8,-1.12,4,7,1.67,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,3,0,-1,1,0.61,0.59
35150,14558,0.58,-78.7,-81.4,-1.09,4,6,2.38,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,3,0,-1,1,0.59,0.59
35153,14559,0.57,-70.1,-71.9,-1.09,4,7,1.73,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,3,-1,0,1,0.58,0.59
35155,14560,0.59,-78.7,-81.4,-1.01,4,7,2.13,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,3,-1,0,1,0.59,0.59
35157,14561,0.58,-78.9,-81.1,-1.06,4,7,1.56,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,3,-1,0,1,0.58,0.59
35159,14562,0.63,-70.3,-71.9,-1.03,4,7,1.89,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,3,-1,0,1,0.58,0.59
35162,14563,0.57,-78.8,-81.3,-1.06,4,6,2.61,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,3,-1,0,1,0.58,0.59
35164,14564,0.62,-70.1,-71.8,-1.04,4,7,1.86,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,3,-1,0,1,0.59,0.59
35166,14565,0.55,-78.6,-81.1,-1.10,4,7,2.31,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,3,-1,0,1,0.58,0.59
35168,14566,0.57,-78.9,-81.0,-1.04,4,7,1.91,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,3,-1,0,1,0.57,0.59
35170,14567,0.62,-70.3,-71.9,-1.12,4,7,1.89,0,0,0,0,0,-14,9,1033,1,1,35,35,0,0,0,3,-1,0,1,0.57,0.59
35173,14568,0.61,-70.3,-72.3,-1.06,4,7,1.56,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,3,-3,3,1,0.61,0.59
35175,14569,0.57,-78.8,-81.6,-0.94,4,7,2.02,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,3,-3,3,1,0.57,0.59
35177,14570,0.60,-73.8,-76.0,-1.13,4,7,1.13,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,3,-3,3,1,0.60,0.59
35179,14571,0.60,-70.1,-72.0,-1.19,4,7,1.89,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,3,-3,3,1,0.60,0.59
35182,14572,0.56,-78.6,-81.1,-1.10,4,7,2.31,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,3,-3,3,1,0.60,0.59
35184,14573,0.53,-73.7,-75.6,-1.18,4,7,1.86,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,3,-3,3,1,0.57,0.59
35186,14574,0.61,-73.8,-75.6,-1.04,4,7,0.94,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,3,-3,3,1,0.60,0.59
35188,14575,0.66,-70.3,-72.2,-1.10,4,7,1.56,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,3,-3,3,1,0.60,0.59
35191,14576,0.56,-70.3,-72.0,-1.18,4,7,1.94,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,3,-3,3,1,0.56,0.59
35193,14577,0.53,-70.3,-72.5,-1.03,4,6,2.72,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,-4,7,1,0.56,0.59
35195,14578,0.59,-70.3,-71.8,-1.19,4,7,1.73,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,-4,7,1,0.59,0.59
35197,14579,0.56,-78.8,-81.3,-1.12,4,6,2.39,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,-4,7,1,0.56,0.59
35199,14580,0.62,-70.0,-71.8,-1.01,4,7,1.84,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,-4,7,1,0.56,0.58
35202,14581,0.56,-70.3,-72.7,-1.04,4,7,2.20,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,-4,7,1,0.56,0.58
35204,14582,0.59,-73.9,-75.9,-0.98,4,7,1.67,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,-4,7,1,0.59,0.58
35206,14583,0.59,-70.3,-71.9,-1.22,4,7,1.95,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,-4,7,1,0.59,0.58
35208,14584,0.56,-78.8,-81.1,-1.13,4,7,1.50,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,-4,7,1,0.59,0.58
35211,14585,0.58,-70.1,-72.9,-1.13,4,7,2.02,0,0,0,0,0,-15,9,1033,1,1,35,35,0,0,0,2,-4,7,1,0.58,0.58
35213,14586,0.57,-78.6,-81.1,-1.03,4,7,2.33,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,2,-2,2,1,0.58,0.58
35215,14587,0.55,-73.7,-75.6,-1.06,4,7,1.83,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,2,-2,2,1,0.57,0.58
35217,14588,0.59,-70.3,-72.0,-1.18,4,7,1.94,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,2,-2,2,1,0.57,0.58
35220,14589,0.55,-70.3,-72.3,-1.13,4,7,1.67,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,2,-2,2,1,0.57,0.58
35222,14590,0.59,-70.1,-71.9,-1.00,4,7,1.94,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,2,-2,2,1,0.57,0.58
35237,14591,0.58,-70.1,-72.6,-0.98,4,7,2.19,0,0,0,0,0,-15,8,1033,1,1,35,35,0,0,0,2,-2,2,1,0.58,0.58
35239,14592,0.60,-70.3,-71.9,-1.01,4,7,1.97,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,6,3,-4,1,0.59,0.58
35241,14593,0.54,-78.6,-80.9,-0.98,4,6,2.64,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,6,3,-4,1,0.58,0.58
35243,14594,0.56,-70.3,-72.1,-1.24,4,7,1.94,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,6,3,-4,1,0.58,0.58
35246,14595,0.56,-70.3,-72.5,-1.03,4,6,2.38,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,6,3,-4,1,0.56,0.58
35248,14596,0.58,-73.7,-75.6,-1.10,4,7,1.92,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,6,3,-4,1,0.56,0.58
35250,14597,0.64,-70.3,-71.9,-1.12,4,7,1.88,0,0,0,0,0,-14,8,1034,1,1,35,35,0,0,0,6,3,-4,1,0.56,0.58
35252,14598,0.60,-70.1,-72.1,-1.10,4,7,1.55,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,4,-1,1,0.58,0.58
35255,14599,0.60,-73.6,-75.4,-1.13,4,7,1.91,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,4,-1,1,0.60,0.58
35257,14600,0.54,-78.8,-81.1,-1.06,4,6,2.66,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,4,-1,1,0.60,0.58
35259,14601,0.61,-70.1,-71.9,-1.07,4,7,1.89,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,4,-1,1,0.60,0.58
35261,14602,0.57,-78.6,-81.1,-1.09,4,6,2.36,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,4,-1,1,0.60,0.58
35264,14603,0.54,-70.3,-72.1,-1.10,4,7,1.91,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,4,-1,1,0.57,0.58
35266,14604,0.59,-70.3,-72.8,-1.06,4,7,2.11,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,4,-1,1,0.57,0.58
35268,14605,0.59,-78.8,-81.0,-1.06,4,7,1.70,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,4,-1,1,0.59,0.58
35270,14606,0.63,-70.1,-71.8,-1.10,4,7,1.97,0,0,0,0,0,-15,9,1034,1,1,35,35,0,0,0,3,4,-1,1,0.59,0.58
35272,14607,0.59,-70.3,-72.5,-1.15,4,7,1.31,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,0,1,1,0.59,0.58
35275,14608,0.62,-70.1,-71.9,-1.06,4,7,1.89,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,0,1,1,0.59,0.58
35277,14609,0.57,-78.7,-81.3,-1.01,4,6,2.47,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,0,1,1,0.59,0.58
35279,14610,0.60,-78.8,-80.8,-1.06,4,7,1.89,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,0,1,1,0.60,0.59
35281,14611,0.61,-70.4,-72.7,-1.01,4,7,2.13,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,0,1,1,0.60,0.59
35283,14612,0.54,-70.3,-72.1,-0.97,4,7,1.81,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,0,1,1,0.60,0.59
35286,14613,0.58,-70.3,-72.8,-1.06,4,7,2.16,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,0,1,1,0.58,0.59
35288,14614,0.58,-70.3,-72.5,-1.07,4,7,1.67,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,0,1,1,0.58,0.59
35290,14615,0.62,-70.4,-72.3,-1.03,4,7,1.83,0,0,0,0,0,-14,9,1034,1,1,35,35,0,0,0,3,0,1,1,0.58,0.59
35292,14616,0.53,-73.9,-76.0,-1.15,4,7,1.63,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,5,1,0,1,0.58,0.59
35295,14617,0.54,-78.8,-81.6,-1.21,4,7,2.05,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,5,1,0,1,0.58,0.59
35297,14618,0.65,-70.3,-72.3,-1.15,4,7,1.36,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,5,1,0,1,0.58,0.59
35299,14619,0.62,-70.3,-72.1,-1.19,4,7,1.83,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,5,1,0,1,0.62,0.59
