254761,37919,0.63,-63.7,-65.3,-1.18,4,7,0.98,0,0,0,0,0,-27,7,1036,1,1,35,35,0,0,0,1,0,0,1,0.63,0.63
254763,37920,0.61,-64.6,-65.8,-1.15,4,7,1.44,0,0,0,0,0,-27,7,1036,1,1,35,35,0,0,0,1,0,0,1,0.63,0.63
254765,37921,0.65,-64.1,-65.5,-0.97,4,7,1.80,0,0,0,0,0,-27,7,1036,1,1,35,35,0,0,0,1,0,0,1,0.63,0.63
254767,37922,0.59,-63.8,-65.0,-1.39,4,7,1.16,0,0,0,0,0,-28,6,1032,1,1,35,35,0,0,0,5,1,0,1,0.62,0.63
254770,37923,0.65,-64.1,-65.3,-0.92,4,7,1.67,0,0,0,0,0,-28,6,1032,1,1,35,35,0,0,0,5,1,0,1,0.63,0.63
254772,37924,0.63,-63.7,-65.4,-1.22,4,7,0.98,0,0,0,0,0,-28,6,1032,1,1,35,35,0,0,0,5,1,0,1,0.63,0.63
254774,37925,0.62,-64.4,-65.8,-1.31,4,7,1.34,0,0,0,0,0,-28,6,1032,1,1,35,35,0,0,0,5,1,0,1,0.63,0.63
254776,37926,0.64,-64.1,-65.4,-1.09,4,7,1.83,0,0,0,0,0,-28,6,1032,1,1,35,35,0,0,0,5,1,0,1,0.63,0.63
254778,37927,0.62,-63.7,-64.9,-1.19,4,7,1.19,0,0,0,0,0,-28,6,1032,1,1,35,35,0,0,0,5,1,0,1,0.63,0.63
254781,37928,0.61,-64.6,-66.1,-1.13,4,7,1.69,0,0,0,0,0,-28,6,1032,1,1,35,35,0,0,0,5,1,0,1,0.62,0.63
254783,37929,0.60,-62.0,-63.4,-1.27,4,7,2.05,0,0,0,0,0,-28,6,1032,1,1,35,35,0,0,0,5,1,0,1,0.62,0.63
254785,37930,0.61,-64.6,-66.0,-1.13,4,7,1.52,0,0,0,0,0,-28,6,1032,1,1,35,35,0,0,0,5,1,0,1,0.61,0.63
254787,37931,0.62,-64.1,-65.5,-1.24,4,7,1.86,0,0,0,0,0,-26,5,1033,1,1,35,35,0,0,0,2,4,4,1,0.61,0.62
254790,37932,0.62,-62.0,-63.3,-1.18,4,7,1.28,0,0,0,0,0,-26,5,1033,1,1,35,35,0,0,0,2,4,4,1,0.61,0.62
254792,37933,0.65,-64.1,-65.3,-1.09,4,7,1.73,0,0,0,0,0,-26,5,1033,1,1,35,35,0,0,0,2,4,4,1,0.62,0.62
254794,37934,0.63,-63.8,-65.1,-1.19,4,7,1.08,0,0,0,0,0,-26,5,1033,1,1,35,35,0,0,0,2,4,4,1,0.62,0.62
254796,37935,0.63,-64.1,-65.3,-1.16,4,7,1.45,0,0,0,0,0,-26,5,1033,1,1,35,35,0,0,0,2,4,4,1,0.63,0.62
254798,37936,0.64,-64.1,-65.6,-1.04,4,7,1.89,0,0,0,0,0,-26,5,1033,1,1,35,35,0,0,0,2,4,4,1,0.63,0.62
254801,37937,0.64,-64.1,-65.2,-1.19,4,7,1.22,0,0,0,0,0,-26,5,1033,1,1,35,35,0,0,0,2,4,4,1,0.64,0.62
254803,37938,0.62,-64.6,-66.0,-1.13,4,7,1.78,0,0,0,0,0,-26,5,1033,1,1,35,35,0,0,0,2,4,4,1,0.63,0.62
254805,37939,0.60,-62.0,-63.3,-1.27,4,7,1.17,0,0,0,0,0,-26,5,1033,1,1,35,35,0,0,0,2,4,4,1,0.63,0.63
254807,37940,0.64,-64.6,-65.9,-1.12,4,7,1.61,0,0,0,0,0,-26,7,1035,1,1,35,35,0,0,0,2,3,0,1,0.64,0.63
254823,37941,0.62,-64.4,-65.6,-1.13,4,7,1.50,0,0,0,0,0,-26,7,1035,1,1,35,35,0,0,0,2,3,0,1,0.62,0.63
254825,37942,0.63,-62.0,-63.0,-1.24,4,7,1.33,0,0,0,0,0,-26,7,1035,1,1,35,35,0,0,0,2,3,0,1,0.62,0.63
254827,37943,0.66,-64.3,-65.6,-1.01,4,7,1.78,0,0,0,0,0,-25,5,1035,1,1,35,35,0,0,0,4,0,0,1,0.63,0.63
254829,37944,0.66,-64.6,-65.8,-1.09,4,7,1.02,0,0,0,0,0,-25,5,1035,1,1,35,35,0,0,0,4,0,0,1,0.64,0.63
254831,37945,0.63,-64.1,-65.1,-1.15,4,7,1.55,0,0,0,0,0,-25,5,1035,1,1,35,35,0,0,0,4,0,0,1,0.63,0.63
254834,37946,0.64,-64.4,-66.2,-1.13,4,7,1.88,0,0,0,0,0,-25,5,1035,1,1,35,35,0,0,0,4,0,0,1,0.64,0.63
254836,37947,0.62,-63.4,-64.5,-1.09,4,7,1.47,0,0,0,0,0,-25,5,1035,1,1,35,35,0,0,0,4,0,0,1,0.64,0.63
254838,37948,0.64,-64.8,-66.2,-1.07,4,7,1.78,0,0,0,0,0,-25,5,1035,1,1,35,35,0,0,0,4,0,0,1,0.64,0.63
254840,37949,0.63,-63.8,-64.8,-1.15,4,7,1.13,0,0,0,0,0,-25,5,1035,1,1,35,35,0,0,0,4,0,0,1,0.63,0.63
254843,37950,0.65,-64.4,-65.6,-1.10,4,7,1.56,0,0,0,0,0,-25,5,1035,1,1,35,35,0,0,0,4,0,0,1,0.64,0.63
254845,37951,0.64,-64.1,-65.6,-1.06,4,7,0.94,0,0,0,0,0,-25,5,1035,1,1,35,35,0,0,0,4,0,0,1,0.64,0.63
254847,37952,0.63,-63.8,-65.1,-1.15,4,7,1.34,0,0,0,0,0,-26,6,1034,1,1,35,35,0,0,0,0,2,-1,1,0.64,0.63
254849,37953,0.64,-64.4,-66.0,-1.06,4,7,1.83,0,0,0,0,0,-26,6,1034,1,1,35,35,0,0,0,0,2,-1,1,0.64,0.63
254851,37954,0.63,-64.4,-65.6,-1.16,4,7,1.13,0,0,0,0,0,-26,6,1034,1,1,35,35,0,0,0,0,2,-1,1,0.64,0.63
254854,37955,0.64,-63.8,-65.1,-1.18,4,7,1.63,0,0,0,0,0,-26,6,1034,1,1,35,35,0,0,0,0,2,-1,1,0.64,0.63
254856,37956,0.64,-64.4,-66.1,-1.12,4,7,0.92,0,0,0,0,0,-26,6,1034,1,1,35,35,0,0,0,0,2,-1,1,0.64,0.63
254858,37957,0.62,-63.8,-64.9,-1.13,4,7,1.34,0,0,0,0,0,-26,6,1034,1,1,35,35,0,0,0,0,2,-1,1,0.64,0.63
254860,37958,0.64,-64.1,-65.3,-1.15,4,7,1.72,0,0,0,0,0,-26,6,1034,1,1,35,35,0,0,0,0,2,-1,1,0.64,0.63
254863,37959,0.63,-63.7,-64.7,-1.13,4,7,1.02,0,0,0,0,0,-26,6,1034,1,1,35,35,0,0,0,0,2,-1,1,0.64,0.63
