ms,sample,dist,rx_power,fp_power,clock_ppm,score,nlos,peak_fp,fp_conf,sts,iax,iay,iaz,rax,ray,raz,resp_acq_ms,init_acq_ms,resp_profile_opt,init_profile_opt,igx,igy,igz,rgx,rgy,rgz,valid,dist_filt
63561,27146,2.85,-79.4,-81.6,-1.10,4,7,1.84,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,6,0,2,1,2.80
63564,27147,2.80,-79.4,-81.9,-1.16,4,7,2.28,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,6,0,2,1,2.80
63566,27148,2.87,-79.6,-81.7,-1.10,4,7,1.42,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,6,0,2,1,2.80
63568,27149,1.97,-79.4,-82.0,-1.27,4,7,2.03,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,6,0,2,0,2.80
63570,27150,2.80,-79.4,-81.6,-1.04,4,7,1.41,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,3,-1,-1,1,2.80
63572,27151,2.79,-79.4,-81.6,-1.16,4,7,2.00,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,3,-1,-1,1,2.80
63574,27152,2.75,-79.5,-82.1,-1.16,4,7,2.30,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,3,-1,-1,1,2.80
63576,27153,2.79,-79.6,-81.6,-1.10,4,7,1.50,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,3,-1,-1,1,2.79
63579,27154,2.80,-79.5,-81.7,-1.21,4,7,1.95,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,3,-1,-1,1,2.79
63581,27155,2.75,-79.6,-82.0,-1.16,4,7,2.33,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,3,-1,-1,1,2.79
63583,27156,2.75,-79.5,-81.6,-1.15,4,7,1.58,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,3,-1,-1,1,2.75
63585,27157,2.81,-79.5,-81.6,-1.15,4,7,1.92,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,3,-1,-1,1,2.79
63587,27158,2.77,-79.5,-81.9,-1.06,4,7,2.33,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,3,-1,-1,1,2.77
63590,27159,2.76,-79.6,-81.6,-1.09,4,7,1.64,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,0,0,4,1,2.76
63592,27160,2.07,-79.6,-81.8,-1.12,4,7,1.94,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,0,0,4,0,2.76
63594,27161,2.82,-79.4,-81.6,-1.10,4,7,1.20,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,0,0,4,1,2.77
63596,27162,2.73,-79.4,-81.6,-1.18,4,7,2.00,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,0,0,4,1,2.77
63598,27163,2.77,-79.5,-82.0,-1.07,4,7,2.20,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,0,0,4,1,2.77
63600,27164,2.78,-79.5,-81.6,-1.07,4,7,1.52,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,0,0,4,1,2.77
63602,27165,1.95,-79.5,-81.7,-1.21,4,7,2.00,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,0,0,4,0,2.77
63605,27166,2.11,-79.4,-104.7,-1.27,2,3,5.88,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,0,0,4,0,2.77
63607,27167,2.78,-79.4,-81.5,-1.12,4,7,1.77,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,0,0,4,1,2.78
63609,27168,2.79,-79.5,-82.0,-1.21,4,7,2.11,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,3,-3,1,1,2.78
63611,27169,2.10,-79.6,-81.7,-1.09,4,6,2.63,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,3,-3,1,0,2.78
63613,27170,2.77,-79.4,-81.5,-1.15,4,7,2.00,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,3,-3,1,1,2.78
63615,27171,1.22,-79.3,-106.9,-1.28,2,2,7.33,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,3,-3,1,0,2.78
63618,27172,2.76,-79.5,-81.6,-1.10,4,7,1.67,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,3,-3,1,1,2.78
63620,27173,2.70,-79.5,-82.3,-1.10,4,7,2.05,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,3,-3,1,1,2.77
63622,27174,1.29,-79.6,-105.8,-1.24,2,2,6.50,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,3,-3,1,0,2.77
63624,27175,1.94,-79.5,-81.6,-1.31,4,7,1.70,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,3,-3,1,0,2.77
63626,27176,2.09,-79.6,-81.7,-1.25,4,7,0.88,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,3,-3,1,0,2.77
63628,27177,2.80,-79.6,-81.7,-1.19,4,6,2.50,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,2,-1,3,1,2.77
63631,27178,2.11,-79.4,-81.5,-1.07,4,7,1.80,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,2,-1,3,0,2.77
63633,27179,2.05,-79.4,-107.8,-1.10,2,2,7.23,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,2,-1,3,0,2.77
63635,27180,2.07,-79.4,-107.3,-1.10,2,2,6.56,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,2,-1,3,0,2.77
63637,27181,2.81,-79.5,-82.4,-1.07,4,7,2.02,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,2,-1,3,1,2.77
63639,27182,2.80,-79.6,-81.8,-1.12,4,7,2.09,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,2,-1,3,1,2.80
63641,27183,2.80,-79.4,-81.5,-1.00,4,7,1.67,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,2,-1,3,1,2.80
63644,27184,2.02,-79.4,-81.6,-1.22,4,7,2.00,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,2,-1,3,0,2.80
63646,27185,2.86,-79.6,-81.6,-1.10,4,7,1.14,0,0,0,0,0,-13,-28,1036,1,1,35,35,0,0,0,2,-1,3,1,2.80
63648,27186,2.02,-79.6,-106.4,-1.13,2,2,6.47,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,2,1,0,2.80
63650,27187,2.76,-79.4,-81.9,-1.27,4,7,2.16,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,2,1,1,2.80
63652,27188,2.02,-79.5,-81.6,-1.27,4,7,1.22,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,2,1,0,2.80
63654,27189,2.71,-79.4,-81.5,-1.22,4,7,1.86,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,2,1,1,2.80
63656,27190,2.16,-79.6,-104.2,-0.98,2,2,6.73,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,2,1,0,2.80
63659,27191,2.80,-75.4,-77.3,-1.19,4,7,1.56,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,2,1,1,2.80
63661,27192,2.05,-79.5,-105.6,-1.13,2,2,6.86,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,2,1,0,2.80
63663,27193,2.05,-75.0,-100.7,-1.13,2,3,6.20,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,2,1,0,2.80
63665,27194,2.79,-79.5,-81.5,-1.18,4,7,2.00,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,2,1,1,2.79
63667,27195,2.75,-79.6,-82.1,-1.22,4,7,2.31,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,2,1,1,2.76
63669,27196,2.80,-75.4,-77.3,-1.21,4,7,1.56,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,4,1,0,1,2.79
63672,27197,2.09,-79.5,-81.6,-1.34,4,7,1.00,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,4,1,0,0,2.79
63674,27198,2.80,-79.5,-81.6,-1.15,4,7,1.20,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,4,1,0,1,2.80
63689,27199,2.04,-79.5,-106.2,-1.15,2,2,6.78,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,4,1,0,0,2.80
63691,27200,2.00,-79.6,-81.7,-1.16,4,7,1.41,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,-1,-1,0,2.80
63693,27201,2.73,-79.4,-81.5,-1.16,4,7,1.75,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,-1,-1,1,2.79
63695,27202,2.03,-79.4,-108.1,-1.12,2,2,7.30,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,-1,-1,0,2.79
63697,27203,2.82,-79.5,-81.6,-1.06,4,7,1.22,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,-1,-1,1,2.80
63700,27204,2.80,-79.5,-81.7,-1.22,4,7,1.81,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,-1,-1,1,2.80
63702,27205,1.21,-79.6,-107.9,-1.10,2,3,6.41,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,-1,-1,0,2.80
63704,27206,2.82,-79.4,-81.4,-1.13,4,7,1.44,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,-1,-1,1,2.80
63706,27207,2.78,-79.4,-81.6,-1.27,4,7,1.83,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,-1,-1,1,2.80
63708,27208,2.78,-79.5,-81.9,-1.25,4,7,1.14,0,0,0,0,0,-15,-28,1034,1,1,35,35,0,0,0,2,-2,0,1,2.80
63710,27209,2.05,-79.5,-81.6,-1.15,4,7,1.53,0,0,0,0,0,-15,-28,1034,1,1,35,35,0,0,0,2,-2,0,0,2.80
63713,27210,2.04,-79.5,-106.2,-1.22,2,2,6.88,0,0,0,0,0,-15,-28,1034,1,1,35,35,0,0,0,2,-2,0,0,2.80
63715,27211,2.76,-79.4,-81.8,-1.19,4,7,2.31,0,0,0,0,0,-15,-28,1034,1,1,35,35,0,0,0,2,-2,0,1,2.78
63717,27212,2.03,-79.4,-81.5,-1.13,4,7,1.67,0,0,0,0,0,-15,-28,1034,1,1,35,35,0,0,0,2,-2,0,0,2.78
63719,27213,2.82,-79.5,-81.6,-1.10,4,7,1.97,0,0,0,0,0,-15,-28,1034,1,1,35,35,0,0,0,2,-2,0,1,2.78
63721,27214,2.65,-79.5,-81.6,-1.12,4,7,2.34,0,0,0,0,0,-15,-28,1034,1,1,35,35,0,0,0,2,-2,0,1,2.78
63723,27215,1.39,-79.4,-105.7,-1.12,2,2,6.92,0,0,0,0,0,-15,-28,1034,1,1,35,35,0,0,0,2,-2,0,0,2.78
63726,27216,2.07,-79.4,-81.8,-1.15,4,7,2.09,0,0,0,0,0,-15,-28,1034,1,1,35,35,0,0,0,2,-2,0,0,2.78
63728,27217,1.18,-79.4,-107.5,-1.12,2,2,6.86,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,6,2,2,0,2.78
63730,27218,2.02,-75.0,-102.1,-1.09,2,2,7.22,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,6,2,2,0,2.78
63732,27219,1.93,-79.5,-82.0,-1.15,4,7,2.30,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,6,2,2,0,2.78
63734,27220,1.24,-79.4,-106.3,-1.16,2,2,7.00,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,6,2,2,0,2.78
63736,27221,2.80,-79.5,-81.5,-1.10,4,7,1.86,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,6,2,2,1,2.78
63739,27222,2.78,-79.4,-81.6,-1.16,4,7,1.41,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,6,2,2,1,2.78
63741,27223,2.80,-79.4,-81.4,-1.24,4,7,1.70,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,6,2,2,1,2.80
63743,27224,2.80,-79.4,-81.8,-1.10,4,7,2.16,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,6,2,2,1,2.80
63745,27225,2.05,-79.6,-81.6,-1.22,4,7,1.58,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,6,2,2,0,2.80
63747,27226,2.80,-79.5,-81.6,-1.10,4,7,1.94,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,5,-1,4,1,2.80
63749,27227,2.78,-79.5,-81.8,-1.07,4,6,2.44,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,5,-1,4,1,2.80
63751,27228,1.34,-79.4,-106.4,-1.15,2,3,6.28,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,5,-1,4,0,2.80
63754,27229,2.80,-79.5,-81.7,-1.18,4,7,2.00,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,5,-1,4,1,2.80
63756,27230,1.96,-79.4,-81.6,-1.15,4,7,2.00,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,5,-1,4,0,2.80
63758,27231,2.80,-79.4,-81.5,-1.10,4,7,1.78,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,5,-1,4,1,2.80
63760,27232,2.77,-79.4,-81.9,-1.16,4,7,2.25,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,5,-1,4,1,2.80
63762,27233,2.06,-79.5,-107.0,-1.21,2,3,6.16,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,5,-1,4,0,2.80
63764,27234,1.97,-79.6,-81.6,-1.16,4,7,1.77,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,5,-1,4,0,2.80
63767,27235,2.09,-79.4,-107.1,-1.19,2,3,6.17,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,5,-1,4,0,2.80
63769,27236,2.85,-79.5,-81.6,-1.07,4,7,1.42,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,2,4,1,2.80
63771,27237,2.04,-79.5,-81.6,-1.10,4,7,1.97,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,2,4,0,2.80
63773,27238,2.76,-79.5,-81.6,-1.30,4,7,1.39,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,2,4,1,2.80
63775,27239,2.82,-79.5,-81.6,-1.07,4,7,1.84,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,2,4,1,2.80
63777,27240,2.80,-79.5,-81.7,-1.09,4,7,1.09,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,2,4,1,2.80
63780,27241,2.75,-79.6,-81.6,-1.16,4,7,2.00,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,2,4,1,2.80
63782,27242,2.79,-79.4,-81.6,-1.18,4,7,1.95,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,2,4,1,2.79
63784,27243,2.04,-79.5,-107.1,-1.15,2,2,7.38,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,2,4,0,2.79
63786,27244,2.81,-75.1,-77.0,-1.16,4,7,1.70,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,2,4,1,2.80
63788,27245,2.87,-79.6,-81.8,-1.13,4,7,0.92,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,2,0,0,1,2.80
63790,27246,2.76,-79.4,-81.5,-1.24,4,7,1.69,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,2,0,0,1,2.79
63792,27247,2.80,-79.7,-81.7,-1.19,4,7,1.81,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,2,0,0,1,2.80
63795,27248,2.00,-79.5,-81.7,-1.10,4,7,1.47,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,2,0,0,0,2.80
63797,27249,2.80,-75.1,-76.8,-1.13,4,7,1.69,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,2,0,0,1,2.80
63799,27250,1.28,-79.6,-106.8,-1.21,2,3,6.30,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,2,0,0,0,2.80
63801,27251,2.81,-79.5,-81.6,-1.12,4,7,1.64,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,2,0,0,1,2.80
63803,27252,2.80,-79.5,-82.3,-1.06,4,7,2.05,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,2,0,0,1,2.80
63805,27253,1.99,-79.6,-106.1,-1.18,2,2,6.61,0,0,0,0,0,-14,-28,1036,1,1,35,35,0,0,0,2,0,0,0,2.80
63807,27254,2.79,-79.5,-81.6,-1.12,4,7,1.86,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,1,-1,1,2.80
63810,27255,2.77,-79.4,-82.0,-1.16,4,7,2.23,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,1,-1,1,2.80
63812,27256,2.78,-79.4,-81.5,-1.24,4,7,1.59,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,1,-1,1,2.79
63814,27257,2.82,-79.6,-81.7,-1.19,4,7,1.86,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,1,-1,1,2.79
63816,27258,2.11,-79.5,-104.8,-1.18,2,3,5.86,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,1,-1,0,2.79
63818,27259,2.79,-79.6,-81.6,-1.13,4,7,1.77,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,1,-1,1,2.79
63820,27260,2.06,-79.6,-105.5,-1.18,2,2,6.70,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,1,-1,0,2.79
63823,27261,2.79,-79.5,-81.7,-1.13,4,7,1.38,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,1,-1,1,2.79
63825,27262,2.72,-79.4,-81.5,-1.19,4,7,1.78,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,3,1,-1,1,2.79
63840,27263,2.72,-79.7,-81.8,-0.98,4,7,1.00,0,0,0,0,0,-15,-28,1036,1,1,35,35,0,0,0,5,0,1,1,2.79
63842,27264,2.79,-79.6,-81.6,-1.18,4,7,1.83,0,0,0,0,0,-15,-28,1036,1,1,35,35,0,0,0,5,0,1,1,2.79
63844,27265,2.04,-79.5,-105.3,-1.28,2,2,6.84,0,0,0,0,0,-15,-28,1036,1,1,35,35,0,0,0,5,0,1,0,2.79
63846,27266,2.80,-79.5,-81.5,-1.19,4,7,1.58,0,0,0,0,0,-15,-28,1036,1,1,35,35,0,0,0,5,0,2,1,2.79
63848,27267,2.80,-79.5,-82.4,-1.13,4,7,2.02,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,-1,2,1,2.79
63851,27268,2.08,-79.4,-106.1,-1.07,2,3,6.14,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,-1,2,0,2.79
63853,27269,2.04,-79.7,-81.7,-1.22,4,7,1.80,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,-1,2,0,2.79
63855,27270,2.82,-75.3,-77.5,-1.15,4,7,1.00,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,-1,2,1,2.80
63857,27271,2.09,-79.5,-106.5,-1.15,2,3,6.22,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,-1,2,0,2.80
63859,27272,2.80,-79.6,-81.7,-1.18,4,7,1.83,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,-1,2,1,2.80
63861,27273,2.76,-79.5,-82.1,-1.10,4,7,2.27,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,-1,2,1,2.80
63864,27274,1.21,-79.4,-106.2,-1.18,2,3,6.42,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,-1,2,0,2.80
63866,27275,2.04,-79.5,-105.2,-1.13,2,2,7.00,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,-1,2,0,2.80
63868,27276,2.08,-79.6,-106.3,-1.13,2,3,6.14,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,5,0,0,0,2.80
63870,27277,2.81,-79.4,-81.5,-1.21,4,7,1.53,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,5,0,0,1,2.80
63872,27278,2.82,-79.5,-81.7,-1.10,4,7,2.00,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,5,0,0,1,2.81
63874,27279,2.10,-79.4,-107.6,-1.34,2,3,6.03,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,5,0,0,0,2.81
63877,27280,2.71,-79.4,-81.5,-1.27,4,7,1.72,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,5,0,0,1,2.80
63879,27281,2.85,-79.5,-81.7,-1.09,4,7,0.91,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,5,0,0,1,2.81
63881,27282,2.08,-79.4,-106.7,-1.12,2,3,6.30,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,5,0,0,0,2.81
63883,27283,2.82,-79.5,-81.6,-1.07,4,7,1.95,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,5,0,0,1,2.82
63885,27284,2.79,-79.6,-82.0,-1.18,4,7,1.17,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,5,0,0,1,2.82
63887,27285,2.82,-79.5,-81.6,-1.10,4,7,1.58,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,4,1,4,1,2.82
63889,27286,2.06,-79.7,-108.2,-1.16,2,3,6.03,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,4,1,4,0,2.82
63892,27287,2.79,-79.4,-81.7,-1.13,4,7,1.42,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,4,1,4,1,2.82
63894,27288,1.66,-79.6,-100.2,-1.16,2,4,5.06,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,4,1,4,0,2.82
63896,27289,2.80,-79.5,-82.0,-1.16,4,7,2.25,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,4,1,4,1,2.80
63898,27290,2.04,-79.5,-81.6,-1.18,4,7,1.61,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,4,1,4,0,2.80
63900,27291,2.31,-79.7,-81.9,-1.24,4,7,0.97,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,4,1,4,0,2.80
63902,27292,2.02,-79.5,-107.0,-1.15,2,2,6.75,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,4,1,4,0,2.80
63904,27293,2.84,-79.4,-81.5,-1.10,4,7,1.80,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,4,1,4,1,2.80
63907,27294,2.87,-79.7,-81.9,-1.12,4,7,0.92,0,0,0,0,0,-14,-27,1034,1,1,35,35,0,0,0,6,1,2,1,2.82
63909,27295,2.75,-79.4,-81.6,-1.18,4,7,1.58,0,0,0,0,0,-14,-27,1034,1,1,35,35,0,0,0,6,1,2,1,2.80
63911,27296,1.98,-79.5,-107.9,-1.16,2,2,7.20,0,0,0,0,0,-14,-27,1034,1,1,35,35,0,0,0,6,1,2,0,2.80
63913,27297,1.93,-79.5,-106.6,-1.33,2,2,6.78,0,0,0,0,0,-14,-27,1034,1,1,35,35,0,0,0,6,1,2,0,2.80
63915,27298,2.82,-79.4,-81.5,-1.09,4,7,1.66,0,0,0,0,0,-14,-27,1034,1,1,35,35,0,0,0,6,1,2,1,2.82
63917,27299,2.80,-79.5,-82.1,-1.12,4,7,2.09,0,0,0,0,0,-14,-27,1034,1,1,35,35,0,0,0,6,1,2,1,2.82
63919,27300,2.01,-79.5,-107.5,-1.18,2,2,6.84,0,0,0,0,0,-14,-27,1034,1,1,35,35,0,0,0,6,1,2,0,2.82
63922,27301,2.69,-79.4,-81.5,-1.21,4,7,2.00,0,0,0,0,0,-14,-27,1034,1,1,35,35,0,0,0,6,1,2,1,2.80
63924,27302,2.82,-79.4,-81.7,-1.15,4,7,1.22,0,0,0,0,0,-14,-27,1034,1,1,35,35,0,0,0,6,1,2,1,2.80
63926,27303,1.39,-79.4,-102.8,-1.16,2,3,5.66,0,0,0,0,0,-14,-27,1034,1,1,35,35,0,0,0,3,0,1,0,2.80
63928,27304,2.82,-79.5,-81.6,-1.15,4,7,1.94,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,0,1,1,2.82
63930,27305,2.75,-79.5,-81.7,-1.24,4,6,2.61,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,0,1,1,2.80
63932,27306,2.80,-79.6,-81.7,-1.18,4,7,1.80,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,0,1,1,2.80
63934,27307,2.05,-79.5,-107.0,-1.12,2,3,6.34,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,0,1,0,2.80
63937,27308,2.83,-79.5,-81.5,-1.21,4,7,1.55,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,0,1,1,2.82
63939,27309,2.77,-79.5,-82.2,-1.22,4,7,2.08,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,0,1,1,2.80
63941,27310,2.07,-79.4,-106.7,-1.09,2,2,6.48,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,0,1,0,2.80
63943,27311,2.04,-79.5,-106.7,-1.21,2,2,6.64,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,0,1,0,2.80
63945,27312,2.14,-79.4,-104.7,-1.12,2,2,6.91,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,0,1,0,2.80
63947,27313,2.80,-79.5,-81.5,-1.13,4,7,1.56,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,5,-1,5,1,2.80
63950,27314,2.80,-79.5,-82.4,-1.13,4,7,2.05,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,5,-1,5,1,2.80
63952,27315,2.09,-79.6,-104.2,-1.25,2,3,5.94,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,5,-1,5,0,2.80
63954,27316,2.14,-79.6,-106.0,-1.21,2,3,6.45,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,5,-1,5,0,2.80
63956,27317,2.09,-79.4,-105.5,-1.15,2,2,6.83,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,5,-1,5,0,2.80
63958,27318,2.04,-79.5,-81.8,-1.15,4,7,1.38,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,5,-1,5,0,2.80
63960,27319,2.72,-79.4,-81.5,-1.18,4,7,1.78,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,5,-1,5,1,2.80
63963,27320,2.83,-79.4,-81.9,-1.16,4,7,2.16,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,5,-1,5,1,2.80
63965,27321,2.84,-79.4,-81.5,-1.16,4,7,1.28,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,5,-1,5,1,2.80
